id,client_id,card_brand,card_type,card_number,expires,cvv,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,card_on_dark_web,issuer_bank_name,issuer_bank_state,issuer_bank_type,issuer_risk_rating
3006,1936,Mastercard,Debit Card,5454198029567960.0,Aug-23,161,YES,1,$34348,May-09,2010,No,JPMorgan Chase,NY,National,Low
5531,1936,Mastercard,Debit,5278876115993600.0,Dec-08,948,YES,1,$25659,Nov-08,2011,No,Discover Bank,IL,Online,Low
2264,1936,V,Credit,4844646610537453.0,Aug-20,174,YES,2,$14500,Mar-10,2010,No,Capital One,VA,Online,Medium
5551,1936,VVisa,CrEdIt,4343987004496524.0,Sep-24,81,YES,1,$16400,Nov-08,2008,No,Wells Fargo,CA,National,Medium
3825,182,VISA,Debit,4166845388863489.0,Sep-20,285,YES,2,$9418,Jul-07,2007,No,Truist,NC,Regional,Medium
980,182,Mastercard,DeBiT,5021195779307065.0,Jul-00,818,YES,1,$20677,Feb-00,2011,No, PNC Bank ,PA,Regional,Low
5532,468,Mastercard,DeBiT,5407924790398155.0,Aug-21,69,YES,1,$21900,Nov-08,2011,No,PNC Bank,PA,Regional,Low
4705,468,Amex,Credit,338642000000000.0,Aug-24,678,NO,2,$13100,Sep-09,2009,No,U.S. Bk,MN,Regional,Low
3450,1651,VISA,CR,4274011202694035.0,Jun-22,289,YES,2,$25400,Jun-09,2012,No,Ally Bank,MI,Online,Low
4181,1651,mastercard  ,Debit ,5092747474352987.0,Feb-11,356,YES,2,$21177,Aug-06,2007,No, Bank of America ,NC,National,Medium
1663,1714,Mastercard ,Credit,5121470572571848.0,Jun-22,529,YES,1,$20700,Feb-20,2020,No,Bank of America,nc,National,Medium
1421,1714,Amex, Credit ,310441000000000.0,Apr-24,394,YES,2,$12600,Feb-20,2020,No, U.S. Bank ,MN,Regional,Low
5533,1839,  Mastercard,Debit,5960113726065282.0,Dec-08,880,NO,2,$15122,Nov-08,2010,No,Capital One,VA,Online,Medium
339,1585,  Visa,Debit,4915076647608173.0,Aug-23,63,NO,1,"14,708",Jan-14,2014,No,Truist,NC,Regional,Medium
2721,1585,Visa,De bit,4535134357521443.0,Mar-22,877,YES,2,"19,197",Apr-13,2013,No,Bank of America,NC,National Bank,Medium
6103,1585,  Mastercard,Debit,5325994058715063.0,Apr-22,617,YES,1,$14830,Dec-14,2014,No,Discover Bank,IL,Online,Low
4498,1245,Mastercard,Debit,5709693631749938.0,Oct-21,320,YES,1,$6631,Sep-99,2012,No,Ally Bank,MI,Online,Low
6008,1245,Mastercard,DEB,5774873617908688.0,Aug-24,550,YES,1,$13910,Dec-10,2016,No,Citi,NY,National,Medium
4873,1245,Mastercard,CR,5352138305305282.0,May-24,190,YES,2,$6900,Sep-14,2014,No,Capital One,VA,Online,Medium
5347,1245,MASTERCARD,Debit,5152221647441116.0,Oct-20,628,YES,1,-19955,Nov-94,2007,No,Ally Bank,MI,Online,Low
5675,1245,Mastercard,Debit (PREPAID),5318319036148549.0,Aug-24,577,YES,2,66.00,Nov-12,2012,No,JPMorgan Chase,NY,National,Low
3451,1245,Visa  ,Credit,4110883178370891.0,Apr-24,317,YES,1,9.9k,Jun-09,2009,No,Discover Bank,IL ,Online,Low
4759,732,Discover,CRED,6457800663577684.0,Jan-12,285,YES,1,$9200,Sep-10,2010,No,Bank of America,NC,National,Medium
5200,732,Mastercard,DEB,5810725153736837.0,May-22,279,YES,1,9420.00,Oct-10,2012,No,PNC Bank,PA,Regional,Low
1115,732,Mastercard,Debit (Prepaid),5486503850400569.0,May-21,264,NO,2,limit_unknown,Feb-07,2011,No,Chase Bank,NY,National,Low
5948,732,V,Debit,4023270767899228.0,Apr-20,32,YES,2,$18535,Dec-08,2008,No,Citi,NY,NATIONAL,Medium
5220,732,V,DeBiT,4442324693688145.0,Sep-23,130,YES,1,$10104,Oct-10,2015,No,capital one,VA,Online,Medium
46,732,Visa,Debit  (Prepaid),4820966230615076.0,Nov-22,662,YES,2,$63,05-03-28,2010,No,Bank of America,nc,National,Medium
625,342, Mastercard ,Debit,5550802323458257.0,Sep-22,862,YES,1,$61407,Jan-20,2020,No,Discover Bank,IL,Online,Low
2303,476,Mastercard,Cre dit,5187732819891507.0,Dec-14,87,YES,3,$10100,Mar-12,2012,No,JPMORGAN CHASE,NY,National,Low
1070,476, Visa ,DB,4385795693863379.0,Jun-24,806,YES,2,$31535,Feb-05,2009,No,JPMorgan Chase,NY,National,Low
5684,476,Mastercard, Debit ,5531706766680785.0,Aug-15,158,YES,1,$21282,Nov-13,2013,No,CHASE BANK,NY,National,Low
2666,164,Vissa,Credit,4141753158398487.0,Mar-22,11,YES,1,$5100,Apr-10,2011,No,Discover Bank,IL,Online,Low
3210,164,Mastercard,Debit,5220177364102104.0,Feb-20,680,YES,1,$14103,Jun-99,2008,No,U.S. Bank,MN,Regional,Low
3748,164,VVisa,DeBiT,4984493732494807.0,Jul-22,688,YES,2,$21847,Jul-05,2011,No,Chase Bank,NY,National Bank,Low
5272,164,Mastercard,Bank Debit,5175150411772712.0,Sep-20,502,YES,1,error_value,Oct-13,2013,No,Wells Fargo,CA,National,Medium
871,539,VVisa,  Debit,4236028748423167.0,Feb-20,721,YES,1,$4087,Jan-20,2020,No,Capital One,VA,Online,Medium
3648,40,Amex  ,Credit,389912000000000.0,Sep-23,269,YES,2,limit_unknown,01-07-98,2011,No,Capital One,VA,Online,Medium
2437,40,Visa,Debit,4299508349741779.0,Sep-21,579,YES,2,1.5k,Apr-02,2013,No,Truist,NC,Regional,Medium
1289,40,Visa,Debit (Prepaid) ,4569310605904110.0,Jul-21,990,YES,2,$58,Feb-11,2011,No,JPMorgan Chase,NY,National,Low
2011,40,Mastercard,Debit,5488342944613905.0,Mar-11,880,YES,2,142,Mar-99,2014,No,U.S. Bank,MN,Regional,Low
4400,1,Visa,Debit,4843491272960882.0,Jan-17,625,YES,1,$18105,Aug-12,2012,No,U.S. Bank,MN,Regional,Low
3682,1,VVisa,CR,4417513283605637.0,Apr-14,84,YES,1,10000000,Jul-02,2013,No,Bank of America,NC,National,Medium
4652,1,,Credit,4419924074647231.0,Dec-21,1,NO,1,12800.00,Sep-07,2011,No,PNC Bank,PA,Regional,Low
288,272,Vissa,  Debit,4058050157220596.0,Mar-20,102,YES,1,$2670,Jan-11,2011,No,PNC Bank,PA,Regional,Low
3120,272,Mastercard,CR,5873495069998579.0,Oct-18,162,YES,2,-14700,May-12,2012,No,Ally Bank,MI,Online,Low
626,272,Mastercard,Debit (Prepaid),5808136548740017.0,Jul-23,131,YES,1,$100,Jan-20,2020,No,Capital One,VA,Online,Medium
627,521,Mastercard  ,Debit,5351705189279027.0,Dec-21,895,YES,2,$1680,Jan-20,2020,No,Wells Fargo,CA,National Bank,Medium
4890,988, Visa ,Debit,4574140981154350.0,Aug-16,627,YES,1,"18,579",Sep-15,2015,No,U.S. Bank,MN,Regional,Low
3935,988,Mastercard, Credit ,5595598905079193.0,Sep-21,15,YES,1,$13200,Jul-10,2010,No,Discover Bank,IL,Online,Low
1422,988,unknown,Credit,381187000000000.0,Apr-23,440,YES,2,$1900,Feb-20,2020,No,U.S. Bank,MN,regional,Low
4384,988,VISA,unknown,4844474344137395.0,Jul-24,601,YES,2,$17100,Aug-11,2011,No,Bank of America,NC,National,Medium
3158,660,,Debiit,4522536096309018.0,Oct-15,832,NO,1,$16820,May-14,2014,No, Capital One ,VA,Online,Medium
5185,660,Amex,Credit,340489000000000.0,Feb-22,91,YES,1,12000.00,Oct-10,2014,No,Chase Bank,NY,National,Low
2343,1381,Mastercard,Debit,5936146704569186.0,Oct-18,616,YES,1,$21357,Mar-15,2015,No,Truist,NC,Regional,Medium
3738,1381,Mastercard,Debit,5382896062305963.0,Nov-22,543,YES,1,$22964,Jul-05,2011,No,Chase Bk,New York,National,Low
628,1381,Mastercard,Debit,5063833404835994.0,Dec-24,954,YES,1,$16769,Jan-20,2020,No,Ally Bank,MI,Online,Low
5635,1381,Visa,Credit,4677022173671023.0,Jun-16,438,YES,1,$10100,Nov-10,2010,No,Truist,NC,Regional,Medium
2722,184,VISA,Debit,4266071650368100.0,Dec-24,345,YES,1,$20773,Apr-13,2013,No,PNC Bank,PA,Regional,Low
2475,184,amex,credit,337715000000000.0,Jan-22,540,YES,1,$15300,Apr-05,2012,No,U.S. Bank,MN,Regional,Low
3936,184,Mastercard,Debit,5758058384603555.0,Jan-23,365,YES,2,$11160,Jul-10,2010,No,Capital One,VA,Online,Medium
3211,184,Mastercard,Prepaid,5279859317968599.0,Dec-22,265,YES,2,$110,Jun-99,2017,No,Chase Bank,NY,National,low
4800,184, VVisa ,Debit,4762407160723213.0,Jun-24,115,YES,2,$8766,Sep-10,2020,No,Citi,NY,National,Medium
4935,184,Mastercard,Debit (Prepaid),5231369185894594.0,Jan-21,156,YES,2,$95,10/01/1998,2012,No,Ally Bank,MI,Online,LOW
4701,1183,V,credit,4985248597765518.0,Nov-20,814,YES,2,$9100,Sep-08,2015,No,Chase Bank,NY,National,Low
4727,1183,Mastercard,D,5983398661297116.0,Oct-10,300,YES,2,$15441,Sep-09,2009,No,Ally Bank,MI,Online,Low
2858,1183, Mastercard , Debit,5382214816700100.0,Apr-19,291,YES,2,$12021,May-04,2014,No,Truist,NC,Regional,Medium
4211,1183,MASTERCARD,DEBIT,5662897470767553.0,May-23,180,YES,1,$8887,Aug-07,2014,No,Bank of America,NC,National,Medium
2279,905,Master  Card,DeBiT (PrePaid),5342080744210119.0,May-23,335,YES,1,$77,Mar-11,2011,No,JPMorgan Chase,NY,National,Low
5053,905,  Mastercard,CC,5957980518521489.0,Jul-24,963,YES,1,$22500,Oct-06,2008,No,Ally Bank,MI,Online Bank,Low
5087,905,Mastercard,Debit,5932193694740182.0,Feb-10,963,YES,1,$19600,Oct-07,2015,No,JPMorgan Chase,NY,NATIONAL,Low
4329,905,Mastercard,Debit,5166666850423125.0,Sep-20,693,YES,2,$40019,Aug-10,2017,No,Discover Bank,IL,Online,Low
53,905,Mastercard,D,5360731476529064.0,Dec-23,898,NO,2,$64321,Jan-04,2007,No,PNC Bank,PA,Regional,Low
3587,419,  Visa,DEBIT,4298987544338031.0,Mar-20,757,YES,1,$16731,Jun-14,2014,No,JPMorgan Chase,New York,National,Low
3854,419,Mastercard,CC,5398766323081099.0,Jun-22,391,YES,2,8.8k,Jul-08,2008,No,PNC Bank,PA,Regional,Low
3792,419,VISA, Debit ,4514910575649849.0,Jul-19,398,YES,1,12764.00,Jul-06,2009,No,JPMorgan Chase,NY,National,Low
4111,419,VISA,Debit,4224737440603281.0,Feb-22,580,NO,1,$7943,Aug-02,2005,No,U.S. Bank,MN,Regional,Low
3284,419,VISA,Debit,4580608927025365.0,Jan-07,312,YES,2,$18089,Jun-04,2009,No,Capital One,VA,Online,Medium
433,239,,Credit,6640823761249853.0,Jan-20,41,YES,1,$13800,Jan-20,2020,No,Truist,NC,Regional,Medium
872,239,Visa,debit,4808189634285184.0,Feb-20,6,YES,2,$20134,Jan-20,2020,No,Wells Fargo,CA,National,Medium
629,239,mastercard,Debit (Prepaid),5675120465436915.0,Mar-21,779,YES,2,55.00,Jan-20,2020,No,Truist,NC,regional,Medium
630,239,Mastercard,Debit,5595112515226586.0,Feb-20,994,YES,2,$9279,Jan-20,2020,No,Chase Bank,ny,National,Low
1664,239,Mastercard, Debit,5615383905529869.0,Aug-21,586,NO,2,$21449,Feb-20,2020,No,Chase Bank,NY,National,Low
5230,1241, Discover ,Credit,6694401699327793.0,Dec-11,712,YES,1,$16500,Oct-11,2011,No, PNC Bank ,PA,Regional,Low
3501,1241,V,Debit,4617983811742101.0,Mar-23,469,YES,2,$9335,Jun-10,2010,No,Chase Bank,ny,National,Low
3724,1241,  Visa,Debit,4041929159891556.0,Apr-23,622,YES,2,14079.00,Jul-04,2015,No,ALLY BANK,MI ,Online Only,Low
1928,383, Visa,Debit,4448354145874788.0,Feb-20,333,YES,1,"10,367",Feb-20,2020,No,Wells Fargo,CA,national,Medium
3686,383,Amex,CrEdIt,329375000000000.0,May-24,926,YES,1,$8200,Jul-03,2012,No,JPMorgan Chase,NY,National,Low
1092,383,Mastercard,Debit,5932626353957306.0,Jun-20,709,YES,2,$13350,Feb-06,2011,No,JPMorgan Chase,NY,National,Low
985,1816,Amex,Credit,346838000000000.0,Nov-20,335,YES,1,$10200,Feb-01,2011,No,PNC Bank,PA,Regional,Low
182,1816,Vissa,Debit,4646403746633735.0,Apr-15,115,YES,1,-22648,Jan-08,2015,No,Truist,NC,Regional,Medium
275,1501,Mastercard,Deibt,5365244955303244.0,Mar-20,523,NO,1,"17,717",Jan-11,2011,No,PNC Bk,PA,Regional,Low
3683,1501,  VISA,Credit,4841107746635167.0,Feb-14,91,YES,1,$8300,Jul-02,2013,No,Capital One,VA,Online,Medium
3872,1501,Visa,Debit,4983998587312958.0,Jan-09,204,YES,2,$25719,Jul-08,2010,No,Capital One,VA,Online,Medium
3855,497,Mastercard,Credit,5301383536207357.0,Sep-22,114,YES,1,$13200,Jul-08,2017,No,Citi,NY,National,Medium
3198,497,Visa,Credit,4627450737727003.0,Mar-19,306,YES,2,$12500,May-17,2017,No,u.s. bank,MN,Regional,Low
3879,497, Amex ,CC,314070000000000.0,Oct-19,760,YES,1,$15400,Jul-09,2017,No,Capital One,VA,Online,Medium
1452,497,Discover,Credit,6743630812425986.0,Feb-20,577,YES,2,$13900,Feb-20,2020,No,JPMorgan Chase,NY,National,Low
2829,497,Mastercard,Debit,5019087087012500.0,Mar-20,735,YES,1,-16681,May-02,2011,No,Ally Bank,MI,Online,Low
3452,497,VISA,Credit,4995171731187347.0,Jul-24,745,YES,1,$11800,Jun-09,2012,No,JPMorgan Chase,NY,National,Low
873,893,Visa,Debit (Prepaid),4093550614245543.0,Sep-21,874,YES,1,0.1k,Jan-20,2020,No,TRUIST,NC,Regional,Medium
1665,893,unknown,Debit  ,5369571154373540.0,Apr-21,867,YES,2,$10573,Feb-20,2020,No,PNC Bank,PA,Regional,Low
1929,893,V,Debit,4039007832059779.0,Apr-22,99,YES,1,"17,499",Feb-20,2020,No,Discover Bank,IL,Online,Low
5862,44,unknown,Debit,5867037533677009.0,Sep-20,272,YES,1,$20015,Dec-06,2006,No,U.S. Bank,MN,Regional,LOW
2932,44, MasterCard,Debit,5336725167428422.0,Oct-20,773,YES,2,9707.00,May-07,2009,No,Capital One,VA,Online,Medium
5748,44,Master Card  ,Credit  ,5384043758789033.0,May-22,151,YES,2,$3400,Dec 01 1992,2007,No,U.S. Bank,MN,Regional,Low
4401,661,Amex,  Credit,346401000000000.0,Jul-23,552,YES,1,$5300,Aug-13,2013,No,Chase Bank,NY,National,Low
5710,661,Mastercard,Debit,5742781603234912.0,Mar-18,376,YES,2,$22789,Nov-15,2015,No,Chase Bank,NY,National,Low
1345,661, Mastercard ,DeBiT,5468889618070155.0,Mar-24,110,YES,2,$13193,Feb-14,2014,No,Citi,NY,National Bank,Medium
3731,939,unknown,Credit,6329791307366566.0,Sep-23,617,YES,1,$1700,Jul-05,2010,No,Truist,NC,Regional,Medium
2028,939,Visa  ,credit,4139421068502757.0,Dec-17,782,YES,1,$9000,Mar-01,2009,No,JPMorgan Chase,NY,National,Low
276,947,Mastercard,Debit (Prepaid),5337242427884909.0,Jul-20,389,YES,2,-79,Jan-11,2011,No,Discover Bank,IL,Online,Low
5534,947,Mastercard,Debit (Prepaid),5909236244923272.0,Jan-19,964,YES,1,$87,Nov-08,2008,No,Wells Fargo,CA,National,Medium
2620,947,VISA,Debit,4812303101695566.0,Nov-17,113,YES,2,$11254,Apr-09,2009,No,Ally Bank,MI,Online,Low
2552,947,Visa,DEB,4005670530527551.0,Mar-23,434,NO,1,-11344,Apr-07,2007,No,Citi,NY,NATIONAL,Medium
75,1749,  mastercard,Debit (Prepaid),5535901079667192.0,Feb-20,480,NO,1,$50,Jan-05,2013,No,U.S. Bank,MN,Regional Bank,Low
229,1749,Mastercard,Debit,5793881452789121.0,Jun-19,784,YES,2,$1213,Jan-10,2010,No,Wells Fargo,CA,NATIONAL,Medium
3551,385,  Mastercard,Debit,5399594843051418.0,Aug-23,813,NO,1,$29219,Jun-12,2012,No,Chase Bank,NY,National,Low
1321,385,Mastercard,Deibt,5494762880839686.0,Mar-20,915,YES,1,$17907,Feb-13,2013,No,U.S. Bank,MN,Regional,Low
2289,385,Visa,DEB,4874419326645327.0,Oct-23,768,YES,2,$24298,Mar-11,2011,No,Discover Bank,IL,Online,Low
5124,385,Mastercard,Credit,5785799753329600.0,Jul-23,527,YES,1,$11700,Oct-08,2011,No,Ally Bank,MI,Online,Low
973,385,VISA,Debit,4145833750383667.0,Jul-03,790,YES,2,$16227,1999-02-01,2015,No,Discover Bank,IL,Online,Low
2871,385,VVisa,Debit,4573674903451245.0,Dec-21,611,YES,2,$7495,May-04,2005,No,Citi,NY,National,Medium
1290,385,Visa,Debit,4972542983783758.0,Mar-20,383,YES,2,ten thousand,Feb-11,2014,No,Chase Bank,NY,National,Low
874,67,Visa,CC,4072857770457665.0,Jun-22,889,YES,2,$17300,Jan-20,2020,No,Capital One,VA,Online,Medium
1666,67,  Mastercard,Debit,5118561237234384.0,Aug-21,568,YES,2,$3334,Feb-20,2020,No,U.S. Bank,MN,Regional,Low
1226,1298,  Mastercard,Bank Debit,5818148628470967.0,Feb-24,296,NO,2,$10040,Feb-10,2010,No,Citi,NY,National,Medium
5221,1298,V,CRED,4657798649903405.0,Jun-24,703,YES,2,$8500,Oct-10,2018,No,Truist,NC,Regional,Medium
2386,913,Mastercard,Debit,5714757950966275.0,Sep-20,805,YES,1,$11646,Mar-19,2019,No,Chase Bank,NY,National,Low
3110,913,Visa,CrEdIt,4526538061468985.0,Mar-20,180,YES,1,$6900,May-11,2011,No,Ally Bank,mi,Online,Low
5899,913,Mastercard,Debit,5986384191582569.0,Oct-14,786,YES,2,$8230,Dec-07,2014,No,JPMorgan Chase,NY ,National,Low Risk
2933,1634,Mastercard, Credit,5720852309018318.0,Nov-23,885,YES,1,"4,400",May-07,2014,No,JPMorgan Chase,NY,National,low
2464,1634,Mastercard,Debit,5524436846278703.0,Jul-20,697,YES,2,$8638,Apr-04,2014,No,JPMorgan Chase,NY,National,Low
2245,1634,Discover,Credit,6268030188636337.0,Sep-20,717,YES,2,"4,700",Mar-10,2011,No,Discover Bank,IL,Online,Low
4743,1634,Visa,Credit,4203303995031481.5,Jan-24,367,YES,2,$4100,Sep-09,2009,No,JPMorgan Chase,NY,National,Low
1071,804,,Credit,4302044080999932.0,Nov-20,699,YES,1,8900.00,Feb-05,2010,No,Chase Bank,NY,National,Low
5986,804,VISA,Debit,4039102830415529.0,Apr-17,14,YES,1,$3905,Dec-09,2010,No,U.S. Bank,MN,Regional,Low
17,804,Visa,Debit,4214048661117547.0,Jul-22,799,YES,2,"18,744",Jan-00,2010,No,Citi,NY,National Bank,MEDIUM
213,804,VISA,Credit,4108680950969751.0,Aug-12,988,NO,2,$5400,Jan-09,2011,No,Discover Bank,IL,Online,Low
2553,804,,Debit,4554800858688588.0,Nov-11,867,NO,1,"14,507",Apr-07,2010,No,Chase Bank,NY,National,Low
3602,1703,VISA,CrEdIt,4562875268182118.0,Feb-20,630,YES,2,$8700,Jun-15,2015,No,Discover Bank,IL,Online,Low
2969,1703, Mastercard ,Credit,5745606898714105.0,Jun-22,753,YES,2,$10600,May-08,2019,No,DISCOVER BANK,IL,Online,Low
6078,1741,visa,debit,4921241302048112.0,Oct-23,631,YES,1,$11510,Dec-12,2012,No,Truist,NC,Regional,Medium
5571,1741,Mastercard,Debit,5427223810289124.0,Jun-13,962,YES,1,"15,765",Nov-09,2009,No,Discover Bank,IL,Online,Low Risk
3025,1741,Visa,Debit (Prepaid),4148892255805747.0,Feb-23,546,YES,1,$56,May-09,2010,No,Wells Fargo,CA,National,Medium
1097,1741,Vissa,Credit,4328552729246712.0,Dec-21,102,YES,1,$7300,Feb-06,2013,No,Capital One,VA,Online,Medium
1360,1741,VVisa,Credit,4238757840498543.0,Dec-22,551,YES,2,$8500,Feb-15,2015,No,Truist,NC,Regional,Medium
3037,1741,Amex,Credit,345841000000000.0,Aug-14,854,YES,1,$7500,May-10,2011,No,Truist,NC,Regional,Medium
2595,1741,Amex,Credit,376643000000000.0,Apr-22,75,YES,2,$5900,Apr-09,2009,No,Capital One,VA,Online,Medium
2235,1741,,Credit,4273861353237929.5,Nov-21,246,YES,1,$13600,Mar-09,2013,No,Discover Bank,IL,Online,Low
5465,1741,Mastercard  ,CC,5955551281858493.0,Jan-24,860,YES,2,$10700,Nov-06,2010,No, U.S. Bank ,MN,Regional,Low
4504,766,Mastercard,Debit,5981688151498054.0,Apr-23,148,NO,1,$6424,Sep-00,2012,No,U.S. Bank,MN,Regional,Low
4499,766,visa,Debit,4093339040695481.0,Aug-20,907,YES,2,$14248,Jan 18 2028,2010,No, Capital One ,VA,Online,Medium
2356,766,Mastercard,Credit,5341478430944116.0,Jun-16,222,YES,2,5.4k,Mar-16,2016,No,U.S. Bank,MN,Regional,Low
3811,472,Mastercard,Debit,5694959357776627.0,Nov-23,837,YES,2,$13448,Jul-07,2011,No,JPMorgan Chase,NY,National,Low
3007,472,Mastercard,Debit (Prepaid),5761593258077977.0,Jan-20,590,YES,2,$44,24-11-28,2013,No,ally bank,MI,Online,Low
3826,472,V,Credit,4956561609097121.0,Feb-20,521,YES,2,$11300,Jul-07,2007,No,Citi,NY,National,Medium
4307,472,Visa,Debit,4946047116321440.0,Nov-12,975,YES,1,$30622,Aug-09,2009,No,Truist,NC,Regional,Medium
2970,366,Mastercard  ,DB,5887795279651150.0,Aug-09,708,YES,2,$12241,May-08,2008,No,capital one,VA,Online,Medium
5258,366,,Credit,5642012409120694.0,Aug-18,823,YES,2,$6200,Oct-12,2012,No,Truist,NC,Regional,Medium
986,366, Discover ,CC,6066458178590339.0,Aug-23,653,YES,1,"9,500",Feb-01,2014,No,JPMorgan Chase,NY,National,LOW
4812,366, MasterCard,Debit,5936158679461560.0,Jun-12,407,YES,2,$23042,Sep-11,2013,No,Wells Fargo,CA,National,Medium
2934,366,Mastercard,Debit,5897249041445571.0,Feb-21,103,YES,2,$19019,May-07,2011,No,Ally Bank,MI,Online,Low
5846,366,Visa,CREDIT,4960827175990590.0,Nov-20,947,NO,2,$2200,Dec-05,2008,No,Discover Bank,IL,Online,Low
1072,366,VISA,Credit,4929393429782613.0,Oct-21,648,YES,1,$13700,Feb-05,2012,No,Discover Bank,IL,Online,Low
875,1205,Visa,Credit,4265738429688779.0,Mar-23,740,NO,2,"13,500",Jan-20,2020,No,Ally Bank,MI,Online,Low
631,1205,Mastercard,Credit,5318920143610643.0,Mar-21,389,YES,2,$7800,Jan-20,2020,No,Citi,NY,National,Medium
1423,1205,Amex,Credit,358973000000000.0,Jun-24,874,YES,1,13.3k,Feb-20,2020,No,JPMorgan Chase,NY,national,Low
1667,1205,Mastercard,DeBiT,5443778159540147.0,Sep-20,232,YES,1,$24665,Feb-20,2020,No,CAPITAL ONE,VA,Online,Medium
1668,1205,Mastercard,Debit  ,5493715627792702.0,Apr-23,704,YES,2,$28648,Feb-20,2020,No,Bk of America,NC,National,Medium
1078,1705,Discover,Credit,6835050350545859.0,Jun-24,658,YES,1,$7000,Feb-06,2019,No,Capital One,VA,Online,Medium
4628,1705,   Visa,DB,4758003951001274.0,Dec-10,604,YES,1,$1324,Sep-06,2013,No,U.S. Bank,MN,Regional,Low
6009,1705,Mastercard,Debit  ,5151644017893999.0,Nov-17,999,YES,2,$8950,Dec-10,2018,No,Bank of America,NC,National,Medium
876,626,Visa,debit,4887374207803058.0,Jan-20,756,YES,2,$43186,Jan-20,2020,No,JPMorgan Chase,NY,National,Low
1669,626,, Debit ,5739105038876054.0,Dec-22,372,YES,1,$56434,Feb-20,2020,No, Ally Bank ,MI,Online,Low
3753,1638, Discover,Credit,6784378675449742.0,Oct-20,364,NO,2,$10000,Jul-06,2008,No,PNC Bank,PA,Regional,Low
4956,1638,Mastercard,CRED,5997976310447187.0,Jul-24,645,YES,1,$21300,Oct-01,2015,No,Truist,NC,Regional,Medium
4296,1638,Mastercard,Debit,5445308987864903.0,Oct-21,190,YES,1,$18281,Aug-09,2009,No,JPMorgan Chase,NY,National,Low
4728,1638,Mastercard, Debit ,5949659577533309.0,May-20,808,YES,2,$13297,Sep-09,2011,No,Wells Fargo,CA,National,Medium
3856,1638,Mastercard,debit,5658039288966447.0,Oct-24,549,YES,2,$3485,Jul-08,2011,No,Wells Fargo,CA,NATIONAL,Medium
5572,1953,Mastercard,Debit (Prepaid),5295801511323408.0,Apr-20,135,YES,2,54.00,Nov-09,2009,No,Discover Bank,IL,Online,Low
1424,1953, Amex ,Credit,302032000000000.0,Nov-20,654,YES,2,$9900,Feb-20,2020,No,Chase Bank,NY,National,Low
1670,1953,Mastercard,Debit,5398962399583431.0,Jul-20,114,YES,1,$8257,not available,2020,No,Capital One,VA,Online,Medium
5937,1771,Mastercard  ,D,5457266267877380.0,Jul-23,138,YES,1,"29,078",Dec-08,2009,No,Capital One,VA,Online,Medium
2607,1771,Master Card,DP,5579600195785019.0,Apr-24,50,YES,2,59.00,Apr-09,2009,No,Capital One,VA,Online,Medium
3098,1771,Mastercard,Debit,5154358829015666.0,Mar-22,153,YES,1,$27534,May-11,2011,No,Truist,NC,Regional,Medium
5847,931,V,Debit,4365224312490795.0,May-22,190,YES,2,$21652,not available,2012,No,Ally Bank,MI,Online,Low
2699,1190,Mastercard,Debit,5714691469447873.0,Jul-20,319,YES,2,$19919,Apr-12,2012,No,Chase Bank,NY,National,Low
5358,1190,  Mastercard,Debit,5988682255641837.0,Nov-22,66,YES,2,$24272,Nov 01 1999,2011,No,Bank of America,NC,National,MEDIUM
1671,1190,Mastercard,Debit,5944674876283297.0,Aug-24,993,NO,1,$23805,Feb-20,2020,No,TRUIST,NC,regional,Medium
1201,1190,  Amex,Credit,347183000000000.0,Jul-12,755,YES,2,$13800,Feb-10,2010,No,Wells Fargo,California,National,Medium
5771,1190,Mastercard,debit (prepaid),5127422537618977.0,Oct-20,947,NO,2,$27,Dec-01,2017,No,Wells Fargo,CA,National,Medium
4508,1190,Visa,Debit,4227482000380763.0,Jul-22,795,YES,2,$4653,Sep-00,2007,No,Chase Bank,NY,National,Low
632,1190,Mastercard,,5116834896067442.0,Feb-20,635,YES,2,$9900,Jan-20,2020,No,pnc bank,PA,Regional,Low
1227,371,Mastercard,PPD,5138905290496526.0,Jul-24,348,YES,2,$34,Feb-10,2011,No,Ally Bank,MI,Online,Low
5495,371,Mastercard,Debit,5379424877140939.0,Jan-16,683,YES,2,$11861,Nov-07,2013,No,Capital One,VA,Online,Medium
3453,371,  Visa,Debit,4175643298974575.0,Feb-22,790,YES,2,$27382,Jun-09,2014,No,Capital One,va,Online,Medium
3134,371,Mastercard,Credit,5931001528763541.0,Dec-18,471,YES,2,$27600,May-13,2013,No,jpmorgan chase,NY,National,Low
2989,1404,Visa, Debit,4847424526739159.0,Feb-20,326,YES,2,ten thousand,May-08,2008,No,Discover Bank,IL,Online,Low
4555,1404,Mastercard,Debit,5952597489933830.0,May-20,895,YES,2,"1,993",Sep-04,2014,No,bank of america,NC,National,Medium
1425,1970,Amex,Credit,355173000000000.0,Feb-20,172,YES,1,$14800,Feb-20,2020,No,PNC Bank,PA,Regional,Low
1672,1970,Mastercard,Debit,5062306533983208.0,Mar-23,742,YES,2,$2593,Feb-20,2020,No,Citi,NY,National,Medium
2411,1364,Visa,Credit  ,4696206742094892.0,Sep-21,52,YES,2,$0,Apr-00,2011,No,U.S. Bank,MN,Regional,Low
54,1364,Mastercard,Debit,5673928924089109.0,Jul-16,821,YES,2,0,Jan-04,2008,No,Bank of America,NC,National,Medium
